external_alarm_id,source_system,tag,message,priority,criticality,state,event_time,ack_time,clear_time,plant,area,equipment
ALM-000168,ABB_SCADA,TAG_W0022,Process variable out of range on EQ-025,2,HIGH,CLEARED,2024-05-13T22:00:00,2024-05-13T22:48:00,2024-05-13T23:36:00,PLANT_C,AREA_01,EQ-017
ALM-000874,HONEYWELL_DCS,TAG_S0044,Process variable out of range on EQ-020,2,MEDIUM,CLEARED,2024-05-17T00:00:00,2024-05-17T00:42:00,2024-05-17T01:07:00,PLANT_A,AREA_01,EQ-005
ALM-000123,SIEMENS_SCADA,TAG_E0030,Process variable out of range on EQ-029,3,LOW,CLEARED,2024-05-14T05:00:00,2024-05-14T05:30:00,2024-05-14T06:07:00,PLANT_C,AREA_02,EQ-003
ALM-001906,SIEMENS_SCADA,TAG_P0015,Process variable out of range on EQ-015,2,LOW,SHELVED,2024-05-28T04:00:00,,,PLANT_B,AREA_01,EQ-003
ALM-000401,ABB_SCADA,TAG_G0032,Process variable out of range on EQ-018,3,HIGH,ACKNOWLEDGED,2024-05-11T05:00:00,2024-05-11T05:37:00,,PLANT_B,AREA_01,EQ-003
ALM-000453,SIEMENS_SCADA,TAG_F0031,Process variable out of range on EQ-002,5,LOW,CLEARED,2024-05-31T04:00:00,2024-05-31T04:30:00,2024-05-31T06:23:00,PLANT_C,AREA_01,EQ-016
ALM-000645,HONEYWELL_DCS,TAG_Y0050,Process variable out of range on EQ-014,3,LOW,ACTIVE,2024-05-05T10:00:00,,,PLANT_C,AREA_01,EQ-004
ALM-000499,ROCKWELL_PLC,TAG_B0001,Process variable out of range on EQ-017,1,HIGH,CLEARED,2024-05-12T08:00:00,2024-05-12T08:57:00,2024-05-12T10:50:00,PLANT_B,AREA_02,EQ-002
ALM-001225,SIEMENS_SCADA,TAG_T0045,Process variable out of range on EQ-014,3,HIGH,ACKNOWLEDGED,2024-05-17T08:00:00,2024-05-17T08:25:00,,PLANT_C,AREA_01,EQ-022
ALM-001866,HONEYWELL_DCS,TAG_K0036,Process variable out of range on EQ-012,2,HIGH,ACKNOWLEDGED,2024-05-31T11:00:00,2024-05-31T11:40:00,,PLANT_A,AREA_03,EQ-025
ALM-001452,ROCKWELL_PLC,TAG_J0009,Process variable out of range on EQ-027,3,HIGH,SHELVED,2024-05-24T03:00:00,,,PLANT_A,AREA_01,EQ-017
ALM-000151,SIEMENS_SCADA,TAG_G0006,Process variable out of range on EQ-014,1,LOW,ACTIVE,2024-05-16T07:00:00,,,PLANT_C,AREA_03,EQ-026
ALM-000503,ROCKWELL_PLC,TAG_B0027,Process variable out of range on EQ-026,3,LOW,SHELVED,2024-05-25T11:00:00,,,PLANT_A,AREA_01,EQ-024
ALM-001341,ROCKWELL_PLC,TAG_C0028,Process variable out of range on EQ-013,1,MEDIUM,CLEARED,2024-05-22T04:00:00,2024-05-22T04:16:00,2024-05-22T06:04:00,PLANT_B,AREA_03,EQ-006
ALM-000336,ROCKWELL_PLC,TAG_S0044,Process variable out of range on EQ-016,4,LOW,SHELVED,2024-05-22T12:00:00,,,PLANT_B,AREA_04,EQ-006
ALM-001723,ROCKWELL_PLC,TAG_B0027,Process variable out of range on EQ-015,4,MEDIUM,CLEARED,2024-05-13T01:00:00,2024-05-13T01:14:00,2024-05-13T02:10:00,PLANT_B,AREA_04,EQ-012
ALM-001317,SIEMENS_SCADA,TAG_X0023,Process variable out of range on EQ-014,2,HIGH,CLEARED,2024-05-31T01:00:00,2024-05-31T01:08:00,2024-05-31T02:23:00,PLANT_B,AREA_04,EQ-017
ALM-001707,ROCKWELL_PLC,TAG_T0019,Process variable out of range on EQ-018,3,MEDIUM,CLEARED,2024-05-28T10:00:00,2024-05-28T10:44:00,2024-05-28T12:20:00,PLANT_C,AREA_03,EQ-004
ALM-001991,SIEMENS_SCADA,TAG_S0018,Process variable out of range on EQ-021,5,MEDIUM,SHELVED,2024-05-02T11:00:00,,,PLANT_A,AREA_01,EQ-011
ALM-000080,HONEYWELL_DCS,TAG_O0040,Process variable out of range on EQ-026,5,MEDIUM,ACKNOWLEDGED,2024-05-25T05:00:00,2024-05-25T05:47:00,,PLANT_B,AREA_04,EQ-027
ALM-000981,ROCKWELL_PLC,TAG_C0002,Process variable out of range on EQ-011,4,HIGH,ACTIVE,2024-05-14T22:00:00,,,PLANT_B,AREA_01,EQ-028
ALM-001665,HONEYWELL_DCS,TAG_K0010,Process variable out of range on EQ-023,3,P1,SHELVED,2024-05-14T23:00:00,,,PLANT_B,AREA_04,EQ-005
ALM-000169,HONEYWELL_DCS,TAG_X0023,Process variable out of range on EQ-024,2,HIGH,ACKNOWLEDGED,2024-05-11T17:00:00,2024-05-11T17:58:00,,PLANT_A,AREA_02,EQ-009
ALM-000596,ABB_SCADA,TAG_U0020,Process variable out of range on EQ-001,1,LOW,CLEARED,2024-05-08T22:00:00,2024-05-08T22:27:00,2024-05-08T23:05:00,PLANT_A,AREA_03,EQ-010
ALM-001823,SIEMENS_SCADA,TAG_R0017,Process variable out of range on EQ-015,1,MEDIUM,ACTIVE,2024-05-16T20:00:00,,,PLANT_B,AREA_04,EQ-001
ALM-000064,SIEMENS_SCADA,TAG_U0046,Process variable out of range on EQ-010,2,MEDIUM,SHELVED,2024-05-04T01:00:00,,,PLANT_B,AREA_03,EQ-029
ALM-000159,SIEMENS_SCADA,TAG_K0010,Process variable out of range on EQ-006,5,HIGH,ACTIVE,2024-05-12T19:00:00,,,PLANT_C,AREA_01,EQ-009
ALM-000340,SIEMENS_SCADA,TAG_W0048,Process variable out of range on EQ-027,2,MEDIUM,ACKNOWLEDGED,2024-05-31T19:00:00,2024-05-31T19:28:00,,PLANT_A,AREA_04,EQ-009
ALM-001914,HONEYWELL_DCS,TAG_Q0016,Process variable out of range on EQ-016,4,MEDIUM,CLEARED,2024-05-16T06:00:00,2024-05-16T06:24:00,2024-05-16T06:44:00,PLANT_C,AREA_02,EQ-013
ALM-001792,SIEMENS_SCADA,TAG_N0013,Process variable out of range on EQ-019,1,HIGH,ACTIVE,2024-05-29T15:00:00,,,PLANT_A,AREA_04,EQ-001
ALM-000698,HONEYWELL_DCS,TAG_D0003,Process variable out of range on EQ-025,2,HIGH,CLEARED,2024-05-04T11:00:00,2024-05-04T11:12:00,2024-05-04T11:31:00,PLANT_B,AREA_01,EQ-026
ALM-001533,SIEMENS_SCADA,TAG_C0028,Process variable out of range on EQ-004,2,LOW,CLEARED,2024-05-05T18:00:00,2024-05-05T18:47:00,2024-05-05T20:15:00,PLANT_B,AREA_03,EQ-020
ALM-001645,HONEYWELL_DCS,TAG_J0009,Process variable out of range on EQ-029,4,low,CLEARED,2024-05-13T03:00:00,2024-05-13T03:05:00,2024-05-13T03:38:00,PLANT_C,AREA_02,EQ-007
ALM-000924,ROCKWELL_PLC,TAG_T0019,Process variable out of range on EQ-019,1,LOW,CLEARED,2024-05-12T03:00:00,2024-05-12T03:54:00,2024-05-12T04:30:00,PLANT_A,AREA_01,EQ-017
ALM-001499,HONEYWELL_DCS,TAG_G0006,Process variable out of range on EQ-016,3,LOW,SHELVED,2024-05-02T07:00:00,,,PLANT_B,AREA_03,EQ-025
ALM-001712,ABB_SCADA,TAG_X0023,Process variable out of range on EQ-015,2,LOW,CLEARED,2024-05-24T20:00:00,2024-05-24T20:56:00,2024-05-24T21:33:00,PLANT_A,AREA_04,EQ-013
ALM-000481,HONEYWELL_DCS,TAG_R0043,Process variable out of range on EQ-022,4,HIGH,ACKNOWLEDGED,2024-05-17T09:00:00,2024-05-17T09:31:00,,PLANT_C,AREA_01,EQ-001
ALM-001697,ABB_SCADA,TAG_G0006,Process variable out of range on EQ-010,5,LOW,ACTIVE,2024-05-08T01:00:00,,,PLANT_C,AREA_02,EQ-021
ALM-001220,ABB_SCADA,TAG_Z0025,Process variable out of range on EQ-014,5,MEDIUM,CLEARED,2024-05-21T05:00:00,2024-05-21T05:09:00,2024-05-21T06:56:00,PLANT_C,AREA_04,EQ-018
ALM-001730,ABB_SCADA,TAG_X0049,Process variable out of range on EQ-030,4,MEDIUM,ACKNOWLEDGED,2024-05-08T00:00:00,2024-05-08T00:56:00,,PLANT_C,AREA_01,EQ-022
ALM-000510,ROCKWELL_PLC,TAG_K0036,Process variable out of range on EQ-027,1,HIGH,CLEARED,2024-05-20T07:00:00,2024-05-20T07:14:00,2024-05-20T08:55:00,PLANT_C,AREA_03,EQ-015
ALM-001800,HONEYWELL_DCS,TAG_E0030,Process variable out of range on EQ-013,5,HIGH,SHELVED,2024-05-21T04:00:00,,,PLANT_B,AREA_04,EQ-018
ALM-000106,SIEMENS_SCADA,TAG_R0043,Process variable out of range on EQ-028,5,MEDIUM,SHELVED,2024-05-09T21:00:00,,,PLANT_B,AREA_01,EQ-007
ALM-001672,ABB_SCADA,TAG_V0021,Process variable out of range on EQ-028,2,LOW,CLEARED,2024-05-27T07:00:00,2024-05-27T07:05:00,2024-05-27T08:38:00,PLANT_C,AREA_02,EQ-004
ALM-001189,SIEMENS_SCADA,TAG_F0005,Process variable out of range on EQ-018,5,MEDIUM,SHELVED,2024-05-02T17:00:00,,,PLANT_B,AREA_04,EQ-025
ALM-000841,HONEYWELL_DCS,TAG_T0045,Process variable out of range on EQ-019,2,MEDIUM,SHELVED,2024-05-25T22:00:00,,,PLANT_C,AREA_01,EQ-006
ALM-000567,HONEYWELL_DCS,TAG_T0045,Process variable out of range on EQ-015,4,LOW,CLEARED,2024-05-06T04:00:00,2024-05-06T04:57:00,2024-05-06T06:10:00,PLANT_B,AREA_02,EQ-025
ALM-000570,HONEYWELL_DCS,TAG_Q0016,Process variable out of range on EQ-010,1,MEDIUM,ACTIVE,2024-05-23T09:00:00,,,PLANT_C,AREA_03,EQ-003
ALM-001427,HONEYWELL_DCS,TAG_L0011,Process variable out of range on EQ-004,3,MEDIUM,CLEARED,2024-05-03T11:00:00,2024-05-03T11:07:00,2024-05-03T11:56:00,PLANT_B,AREA_04,EQ-008
ALM-001067,ABB_SCADA,TAG_T0019,Process variable out of range on EQ-004,5,LOW,ACTIVE,2024-05-12T10:00:00,,,PLANT_B,AREA_02,EQ-003
ALM-001188,ABB_SCADA,TAG_P0041,Process variable out of range on EQ-024,5,HIGH,ACTIVE,2024-05-14T11:00:00,,,PLANT_A,AREA_02,EQ-007
ALM-001426,ABB_SCADA,TAG_K0010,Process variable out of range on EQ-002,2,MEDIUM,CLEARED,2024-05-04T04:00:00,2024-05-04T04:25:00,2024-05-04T05:10:00,PLANT_C,AREA_03,EQ-019
ALM-000546,ROCKWELL_PLC,TAG_N0039,Process variable out of range on EQ-005,5,HIGH,ACKNOWLEDGED,2024-05-05T15:00:00,2024-05-05T15:54:00,,PLANT_C,AREA_03,EQ-006
ALM-000626,HONEYWELL_DCS,TAG_U0046,Process variable out of range on EQ-002,5,MEDIUM,SHELVED,2024-05-21T18:00:00,,,PLANT_C,AREA_01,EQ-024
ALM-001959,SIEMENS_SCADA,TAG_R0017,Process variable out of range on EQ-025,3,MEDIUM,ACTIVE,2024-05-06T23:00:00,,,PLANT_A,AREA_02,EQ-019
ALM-000705,HONEYWELL_DCS,TAG_K0010,Process variable out of range on EQ-023,3,LOW,CLEARED,2024-05-16T05:00:00,2024-05-16T05:36:00,2024-05-16T06:21:00,PLANT_A,AREA_02,EQ-003
ALM-000011,ABB_SCADA,TAG_D0003,Process variable out of range on EQ-026,3,MEDIUM,ACTIVE,2024-05-17T05:00:00,,,PLANT_B,AREA_01,EQ-007
ALM-001464,ROCKWELL_PLC,TAG_T0045,Process variable out of range on EQ-003,4,HIGH,ACTIVE,2024-05-14T12:00:00,,,PLANT_A,AREA_02,EQ-017
ALM-000885,ROCKWELL_PLC,TAG_U0020,Process variable out of range on EQ-021,3,LOW,ACKNOWLEDGED,2024-05-12T11:00:00,2024-05-12T11:17:00,,PLANT_A,AREA_02,EQ-028
ALM-000511,ABB_SCADA,TAG_D0003,Process variable out of range on EQ-022,3,MEDIUM,ACKNOWLEDGED,2024-05-18T15:00:00,2024-05-18T15:58:00,,PLANT_A,AREA_04,EQ-009
ALM-000147,HONEYWELL_DCS,TAG_N0039,Process variable out of range on EQ-005,1,HIGH,ACTIVE,2024-05-04T08:00:00,,,PLANT_B,AREA_03,EQ-013
ALM-001394,HONEYWELL_DCS,TAG_X0049,Process variable out of range on EQ-019,2,HIGH,CLEARED,2024-05-12T12:00:00,2024-05-12T13:00:00,2024-05-12T14:51:00,PLANT_B,AREA_04,EQ-028
ALM-000537,ROCKWELL_PLC,TAG_D0003,Process variable out of range on EQ-002,3,HIGH,CLEARED,2024-05-04T02:00:00,2024-05-04T02:25:00,2024-05-04T03:30:00,PLANT_C,AREA_03,EQ-027
ALM-001492,SIEMENS_SCADA,TAG_S0018,Process variable out of range on EQ-020,2,L,ACKNOWLEDGED,2024-05-25T05:00:00,2024-05-25T05:29:00,,PLANT_C,AREA_04,EQ-006
ALM-000063,HONEYWELL_DCS,TAG_Y0050,Process variable out of range on EQ-025,5,MEDIUM,ACKNOWLEDGED,,2024-05-19T09:54:00,,PLANT_C,AREA_02,EQ-009
ALM-001673,HONEYWELL_DCS,TAG_H0007,Process variable out of range on EQ-026,5,HIGH,SHELVED,2024-05-08T16:00:00,,,PLANT_C,AREA_03,EQ-023
ALM-000350,ROCKWELL_PLC,TAG_C0002,Process variable out of range on EQ-004,2,MEDIUM,ACTIVE,2024-05-29T05:00:00,,,PLANT_B,AREA_01,EQ-014
ALM-000787,ABB_SCADA,TAG_M0038,Process variable out of range on EQ-005,5,HIGH,SHELVED,2024-05-29T13:00:00,,,PLANT_B,AREA_01,EQ-002
ALM-001615,ROCKWELL_PLC,,Process variable out of range on EQ-001,4,MEDIUM,ACTIVE,2024-05-02T10:00:00,,,PLANT_B,AREA_01,EQ-012
ALM-000935,ABB_SCADA,TAG_N0013,Process variable out of range on EQ-010,5,MEDIUM,SHELVED,2024-05-20T21:00:00,,,PLANT_A,AREA_03,EQ-001
ALM-000927,ROCKWELL_PLC,TAG_U0046,Process variable out of range on EQ-010,3,LOW,ACTIVE,2024-05-25T05:00:00,,,PLANT_C,AREA_04,EQ-025
ALM-000909,ROCKWELL_PLC,TAG_I0008,Process variable out of range on EQ-029,4,HIGH,SHELVED,2024-05-15T15:00:00,,,PLANT_B,AREA_03,EQ-023
ALM-000347,HONEYWELL_DCS,TAG_M0038,Process variable out of range on EQ-001,1,LOW,CLEARED,2024-05-06T14:00:00,2024-05-06T14:30:00,2024-05-06T15:37:00,PLANT_B,AREA_03,EQ-028
ALM-000576,ABB_SCADA,TAG_E0030,Process variable out of range on EQ-004,5,MEDIUM,CLEARED,2024-05-13T15:00:00,2024-05-13T15:26:00,2024-05-13T17:21:00,PLANT_B,AREA_01,EQ-001
ALM-001794,HONEYWELL_DCS,TAG_S0018,Process variable out of range on EQ-018,3,L,ACTIVE,2024-05-11T15:00:00,,,PLANT_B,AREA_02,EQ-027
ALM-001257,HONEYWELL_DCS,TAG_A0026,Process variable out of range on EQ-003,3,LOW,ACKNOWLEDGED,2024-05-29T20:00:00,2024-05-29T20:05:00,,PLANT_B,AREA_04,EQ-017
ALM-001455,SIEMENS_SCADA,TAG_R0017,Process variable out of range on EQ-021,5,MEDIUM,CLEARED,2024-05-23T13:00:00,2024-05-23T13:30:00,2024-05-23T14:00:00,PLANT_B,AREA_03,EQ-014
ALM-000852,ROCKWELL_PLC,TAG_S0044,Process variable out of range on EQ-001,2,MEDIUM,ACTIVE,2024-05-12T05:00:00,,,PLANT_C,AREA_03,EQ-005
ALM-000353,SIEMENS_SCADA,TAG_U0046,Process variable out of range on EQ-004,1,HIGH,ACKNOWLEDGED,2024-05-19T11:00:00,2024-05-19T11:28:00,,PLANT_B,AREA_01,EQ-005
ALM-001613,SIEMENS_SCADA,TAG_L0011,Process variable out of range on EQ-025,2,HIGH,ACKNOWLEDGED,2024-05-07T12:00:00,2024-05-07T12:33:00,,PLANT_B,AREA_03,EQ-024
ALM-000635,ABB_SCADA,TAG_H0007,Process variable out of range on EQ-002,4,MEDIUM,CLEARED,32/13/2024 99:99:99,2024-05-10T02:59:00,2024-05-10T04:14:00,PLANT_A,AREA_02,EQ-009
ALM-001031,HONEYWELL_DCS,TAG_Q0016,Process variable out of range on EQ-002,3,HIGH,CLEARED,2024-05-30T09:00:00,2024-05-30T09:51:00,2024-05-30T10:15:00,PLANT_C,AREA_04,EQ-007
ALM-000075,SIEMENS_SCADA,TAG_L0037,Process variable out of range on EQ-007,4,LOW,ACKNOWLEDGED,2024-05-09T03:00:00,2024-05-09T03:31:00,,PLANT_B,AREA_03,EQ-006
ALM-001903,ABB_SCADA,TAG_G0006,Process variable out of range on EQ-020,4,MEDIUM,ACKNOWLEDGED,2024-05-31T16:00:00,2024-05-31T16:49:00,,PLANT_B,AREA_02,EQ-002
ALM-000923,ROCKWELL_PLC,TAG_G0006,Process variable out of range on EQ-030,4,MEDIUM,SHELVED,2024-05-31T10:00:00,,,PLANT_A,AREA_02,EQ-022
ALM-000526,ABB_SCADA,TAG_H0007,Process variable out of range on EQ-010,5,HIGH,CLEARED,2024-05-06T03:00:00,2024-05-06T03:09:00,2024-05-06T04:39:00,PLANT_A,AREA_03,EQ-016
ALM-001352,SIEMENS_SCADA,TAG_Q0016,Process variable out of range on EQ-007,1,MEDIUM,ACTIVE,2024-05-21T02:00:00,,,PLANT_A,AREA_04,EQ-013
ALM-001822,ABB_SCADA,TAG_C0002,Process variable out of range on EQ-001,1,MEDIUM,ACTIVE,2024-05-28T12:00:00,,,PLANT_A,AREA_02,EQ-006
ALM-000620,HONEYWELL_DCS,TAG_Y0050,Process variable out of range on EQ-020,2,MEDIUM,ACTIVE,2024-05-20T23:00:00,,,PLANT_C,AREA_01,EQ-022
ALM-001820,ABB_SCADA,TAG_T0045,Process variable out of range on EQ-029,2,LOW,SHELVED,2024-05-02T00:00:00,,,PLANT_A,AREA_01,EQ-016
ALM-000252,ABB_SCADA,TAG_J0035,Process variable out of range on EQ-024,1,HIGH,ACTIVE,2024-05-15T23:00:00,,,PLANT_B,AREA_02,EQ-030
ALM-000158,ROCKWELL_PLC,TAG_W0022,Process variable out of range on EQ-006,3,MEDIUM,SHELVED,2024-05-16T18:00:00,,,PLANT_C,AREA_03,EQ-025
ALM-001721,HONEYWELL_DCS,TAG_L0011,Process variable out of range on EQ-012,1,MEDIUM,ACKNOWLEDGED,2024-05-05T20:00:00,2024-05-05T20:25:00,,PLANT_B,AREA_02,EQ-002
ALM-000562,ABB_SCADA,TAG_O0040,Process variable out of range on EQ-006,1,MEDIUM,ACTIVE,2024-05-26T09:00:00,,,PLANT_A,AREA_01,EQ-006
ALM-001256,ABB_SCADA,TAG_C0002,Process variable out of range on EQ-025,4,MEDIUM,ACKNOWLEDGED,2024-05-27T19:00:00,2024-05-27T19:04:00,,PLANT_B,AREA_02,EQ-003
ALM-001001,ROCKWELL_PLC,TAG_I0008,Process variable out of range on EQ-028,3,LOW,ACKNOWLEDGED,2024-05-30T22:00:00,2024-05-30T22:53:00,,PLANT_C,AREA_04,EQ-006
ALM-001159,ABB_SCADA,TAG_D0029,Process variable out of range on EQ-012,4,LOW,SHELVED,2024-05-20T08:00:00,,,PLANT_B,AREA_03,EQ-014
ALM-001391,SIEMENS_SCADA,TAG_S0018,Process variable out of range on EQ-028,5,MEDIUM,ACTIVE,2024-05-05T04:00:00,,,PLANT_B,AREA_01,EQ-028
ALM-000072,HONEYWELL_DCS,TAG_W0022,Process variable out of range on EQ-025,4,MEDIUM,SHELVED,2024-05-08T07:00:00,,,PLANT_B,AREA_03,EQ-027
ALM-001814,HONEYWELL_DCS,TAG_C0028,Process variable out of range on EQ-003,5,MEDIUM,SHELVED,2024-05-06T14:00:00,,,PLANT_A,AREA_03,EQ-030
ALM-000861,ROCKWELL_PLC,TAG_X0023,Process variable out of range on EQ-012,4,MEDIUM,ACTIVE,2024-05-02T11:00:00,,,PLANT_A,AREA_02,EQ-008
ALM-000882,HONEYWELL_DCS,TAG_M0038,Process variable out of range on EQ-002,4,LOW,SHELVED,2024-05-16T18:00:00,,,PLANT_B,AREA_01,EQ-011
ALM-000233,ROCKWELL_PLC,TAG_X0049,Process variable out of range on EQ-018,3,LOW,CLEARED,2024-05-16T22:00:00,2024-05-16T22:05:00,2024-05-16T22:59:00,PLANT_C,AREA_01,EQ-005
ALM-001967,ABB_SCADA,TAG_O0040,,4,,SHELVED,2024-05-18T23:00:00,,,PLANT_C,AREA_03,EQ-012
ALM-000946,ABB_SCADA,TAG_I0008,Process variable out of range on EQ-018,2,MEDIUM,ACTIVE,2024-05-20T06:00:00,,,PLANT_B,AREA_03,EQ-026
ALM-001479,ROCKWELL_PLC,TAG_X0023,Process variable out of range on EQ-010,5,MEDIUM,SHELVED,2024-05-17T13:00:00,,,PLANT_C,AREA_01,EQ-029
ALM-001623,SIEMENS_SCADA,TAG_B0001,Process variable out of range on EQ-012,2,HIGH,ACKNOWLEDGED,2024-05-15T08:00:00,2024-05-15T08:11:00,,PLANT_B,AREA_01,EQ-004
ALM-000086,HONEYWELL_DCS,TAG_C0028,Process variable out of range on EQ-024,5,MEDIUM,CLEARED,2024-05-20T17:00:00,2024-05-20T17:31:00,2024-05-20T18:46:00,PLANT_B,AREA_04,EQ-009
ALM-000971,HONEYWELL_DCS,TAG_U0020,Process variable out of range on EQ-012,3,MEDIUM,ACKNOWLEDGED,2024-05-16T23:00:00,2024-05-16T23:08:00,,PLANT_B,AREA_01,EQ-026
ALM-000953,ABB_SCADA,TAG_J0009,Process variable out of range on EQ-026,4,MEDIUM,SHELVED,2024-05-07T10:00:00,,,PLANT_B,AREA_04,EQ-028
ALM-001912,ABB_SCADA,TAG_L0011,Process variable out of range on EQ-020,4,LOW,ACTIVE,2024-05-02T11:00:00,,,PLANT_A,AREA_03,EQ-030
ALM-001913,ROCKWELL_PLC,TAG_A0026,Process variable out of range on EQ-027,4,HIGH,ACTIVE,2024-05-12T14:00:00,,,PLANT_B,AREA_04,EQ-001
ALM-000830,ABB_SCADA,TAG_K0010,Process variable out of range on EQ-017,2,HIGH,ACKNOWLEDGED,2024-05-07T20:00:00,2024-05-07T20:07:00,,PLANT_C,AREA_01,EQ-014
ALM-001462,SIEMENS_SCADA,TAG_S0018,,2,,SHELVED,2024-05-07T02:00:00,,,PLANT_B,AREA_04,EQ-011
ALM-001562,HONEYWELL_DCS,TAG_D0029,Process variable out of range on EQ-023,3,LOW,SHELVED,2024-05-09T10:00:00,,,PLANT_B,AREA_01,EQ-025
ALM-000517,ROCKWELL_PLC,TAG_C0028,Process variable out of range on EQ-011,1,MEDIUM,SHELVED,2024-05-02T09:00:00,,,PLANT_C,AREA_01,EQ-018
ALM-000928,HONEYWELL_DCS,TAG_W0022,Process variable out of range on EQ-030,2,HIGH,SHELVED,2024-05-22T17:00:00,,,PLANT_A,AREA_01,EQ-024
ALM-000175,ROCKWELL_PLC,TAG_H0007,Process variable out of range on EQ-026,3,LOW,ACKNOWLEDGED,2024-05-04T01:00:00,2024-05-04T01:04:00,,PLANT_A,AREA_02,EQ-002
ALM-001925,SIEMENS_SCADA,TAG_E0004,Process variable out of range on EQ-019,1,HIGH,ACKNOWLEDGED,2024-05-06T09:00:00,2024-05-06T09:03:00,,PLANT_A,AREA_04,EQ-005
ALM-001527,HONEYWELL_DCS,TAG_S0044,Process variable out of range on EQ-010,1,LOW,CLEARED,2024-05-19T01:00:00,2024-05-19T01:17:00,2024-05-19T02:16:00,PLANT_B,AREA_02,EQ-010
ALM-001231,ROCKWELL_PLC,TAG_L0011,Process variable out of range on EQ-009,1,LOW,CLEARED,2024-05-15T21:00:00,2024-05-15T21:46:00,2024-05-15T22:20:00,PLANT_B,AREA_02,EQ-024
ALM-000913,SIEMENS_SCADA,TAG_A0026,Process variable out of range on EQ-012,5,HIGH,CLEARED,2024-05-04T02:00:00,2024-05-04T02:02:00,2024-05-04T02:43:00,PLANT_B,AREA_02,EQ-001
ALM-000430,HONEYWELL_DCS,TAG_Z0025,Process variable out of range on EQ-021,4,LOW,SHELVED,2024-05-12T04:00:00,,,PLANT_C,AREA_04,EQ-002
ALM-000734,HONEYWELL_DCS,TAG_E0004,Process variable out of range on EQ-021,4,LOW,CLEARED,2024-05-07T04:00:00,2024-05-07T04:47:00,2024-05-07T06:32:00,PLANT_A,AREA_01,EQ-022
ALM-000304,SIEMENS_SCADA,TAG_G0006,Process variable out of range on EQ-009,2,MEDIUM,CLEARED,2024-05-28T06:00:00,2024-05-28T06:52:00,2024-05-28T07:28:00,PLANT_C,AREA_02,EQ-024
ALM-000623,SIEMENS_SCADA,TAG_N0013,Process variable out of range on EQ-004,4,HIGH,ACKNOWLEDGED,2024-05-19T12:00:00,2024-05-19T12:12:00,,PLANT_A,AREA_01,EQ-019
ALM-000988,ROCKWELL_PLC,TAG_D0029,Process variable out of range on EQ-003,5,HIGH,ACKNOWLEDGED,2024-05-05T01:00:00,2024-05-05T01:20:00,,PLANT_A,AREA_03,EQ-018
ALM-001307,HONEYWELL_DCS,TAG_T0045,Process variable out of range on EQ-020,4,MEDIUM,CLEARED,2024-05-20T01:00:00,2024-05-20T01:05:00,2024-05-20T01:43:00,PLANT_C,AREA_02,EQ-030
ALM-001591,ROCKWELL_PLC,TAG_S0018,Process variable out of range on EQ-004,1,HIGH,ACKNOWLEDGED,2024-05-05T04:00:00,2024-05-05T04:40:00,,PLANT_A,AREA_03,EQ-024
ALM-001135,SIEMENS_SCADA,TAG_H0033,Process variable out of range on EQ-021,3,LOW,ACKNOWLEDGED,2024-05-18T01:00:00,2024-05-18T01:04:00,,PLANT_B,AREA_02,EQ-021
ALM-000663,ABB_SCADA,TAG_M0012,Process variable out of range on EQ-001,5,LOW,ACKNOWLEDGED,2024-05-06T19:00:00,2024-05-06T19:07:00,,PLANT_B,AREA_02,EQ-020
ALM-000871,ABB_SCADA,TAG_L0037,Process variable out of range on EQ-016,2,LOW,ACTIVE,2024-05-04T16:00:00,,,PLANT_C,AREA_04,EQ-009
ALM-001319,ABB_SCADA,TAG_N0039,Process variable out of range on EQ-009,5,LOW,CLEARED,2024-05-06T20:00:00,2024-05-06T20:13:00,2024-05-06T21:09:00,PLANT_B,AREA_04,EQ-004
ALM-000369,ABB_SCADA,TAG_T0045,Process variable out of range on EQ-001,2,MEDIUM,ACTIVE,2024-05-06T14:00:00,,,PLANT_B,AREA_03,EQ-006
ALM-001021,HONEYWELL_DCS,TAG_O0040,Process variable out of range on EQ-010,4,M,CLEARED,2024-05-03T09:00:00,2024-05-03T09:55:00,2024-05-03T11:14:00,PLANT_A,AREA_01,EQ-015
ALM-001378,ROCKWELL_PLC,TAG_H0033,Process variable out of range on EQ-008,3,MEDIUM,ACTIVE,2024-05-28T23:00:00,,,PLANT_B,AREA_03,EQ-026
ALM-001711,ABB_SCADA,TAG_Y0050,Process variable out of range on EQ-007,3,HIGH,ACTIVE,2024-05-15T09:00:00,,,PLANT_C,AREA_01,EQ-005
ALM-001819,ROCKWELL_PLC,TAG_P0015,Process variable out of range on EQ-019,3,LOW,CLEARED,2024-05-13T06:00:00,2024-05-13T06:36:00,2024-05-13T07:31:00,PLANT_B,AREA_01,EQ-008
ALM-000713,ROCKWELL_PLC,TAG_U0046,Process variable out of range on EQ-026,1,MEDIUM,ACTIVE,2024-05-10T11:00:00,,,PLANT_C,AREA_01,EQ-026
ALM-001344,SIEMENS_SCADA,TAG_J0009,Process variable out of range on EQ-017,4,LOW,SHELVED,2024-05-26T06:00:00,,,PLANT_B,AREA_03,EQ-015
ALM-001558,ROCKWELL_PLC,TAG_F0031,Process variable out of range on EQ-027,1,MEDIUM,ACTIVE,2024-05-11T10:00:00,,,PLANT_B,AREA_01,EQ-012
